Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Finland,99.7884826660156,99.208869934082,99.8640518188477,99.5690612792969,99.2932205200195,99.446647644043,100.165573120117,,99.7032470703125,99.2528915405273,99.82568359375,99.2812423706055,98.894416809082,98.8961029052734,99.2472915649414,98.9076309204102,99.4029083251953,98.972770690918,98.8546905517578,99.4403915405273,98.9113235473633,99.2819671630859,98.7614517211914,98.9811782836914,99.0271987915039,99.4965896606445,99.1649627685547,99.2057495117188,99.5932312011719,99.3693237304688,98.9040298461914,99.4299774169922,98.1308364868164,
Fiji,,,96.9198837280273,,97.3419189453125,98.6218414306641,96.7244110107422,96.6695022583008,101.078903198242,93.6897888183594,89.1119384765625,93.7171096801758,96.9813003540039,,98.3167190551758,,98.4309310913086,,93.0118026733398,93.7375564575195,,93.9361190795898,96.0616607666016,94.3175048828125,94.7387161254883,98.3691177368164,96.8133544921875,98.7177963256836,99.5692596435547,98.7973480224609,96.4979705810547,109.823364257812,107.776626586914,110.442893981934
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,94.7549438476562,92.6829299926758,86.6830062866211,85.25,82.6953735351562,89.7265930175781,85.9965667724609,80.9483489990234,84.6980972290039,90.1396179199219,
Gabon,,,58.1334609985352,,,61.0048484802246,63.2745208740234,64.366340637207,,,,,70.2960815429688,68.5405883789062,,,,,,,,,,,,,,,,74.649658203125,,82.3599700927734,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,98.9219665527344,98.5936126708984,98.5167007446289,98.4677200317383,100.199798583984,99.5981521606445,99.404296875,99.8799285888672,
Georgia,,,,,,,,,,,98.4524765014648,104.379898071289,108.459968566895,100.032707214355,106.083381652832,97.9549102783203,,,106.682350158691,107.501037597656,109.363998413086,,104.551300048828,107.335060119629,106.002876281738,105.255760192871,118.226043701172,118.984519958496,101.344528198242,97.8093032836914,92.7592086791992,87.3023223876953,110.695167541504,105.984199523926
Ghana,,49.9241905212402,51.4290084838867,,,,,,,56.827449798584,60.3326683044434,58.410041809082,60.1164093017578,65.6334533691406,59.4730796813965,68.0017318725586,67.1086807250977,72.5710220336914,79.4985275268555,79.1809234619141,,84.5180587768555,100.132926940918,89.3176422119141,87.4847564697266,92.3607788085938,,86.6911468505859,87.8575210571289,,,,91.7502670288086,
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,109.405937194824,124.277458190918,,127.807487487793,142.934783935547,123.696678161621,148.502990722656,140.112991333008
Guinea,8.43239974975586,8.71778964996338,8.67996978759766,9.78754997253418,10.7686004638672,10.1107196807861,,,14.5213603973389,17.0063095092773,20.0210399627686,22.356029510498,26.1888408660889,28.6745891571045,36.9892616271973,42.6485481262207,47.8860282897949,49.2015991210938,43.1642112731934,48.0413093566895,46.9046783447266,53.5494041442871,55.1353416442871,55.9913215637207,57.9841499328613,54.0613861083984,53.941219329834,48.1088943481445,48.9295387268066,49.7742195129395,53.6374397277832,56.3687019348145,,
"Gambia, The",,,28.0094394683838,28.0175590515137,26.3782005310059,30.0095195770264,36.975341796875,33.324951171875,,53.092658996582,53.4194297790527,55.0466690063477,53.6780586242676,58.3448104858398,58.4579582214355,57.7175102233887,57.0125999450684,65.0897369384766,72.9102096557617,,64.0572204589844,59.9845542907715,60.5372467041016,62.2233352661133,62.3392105102539,63.0467910766602,63.2176742553711,,,73.1986083984375,77.7411041259766,80.3265609741211,81.8491973876953,82.6219482421875
Guinea-Bissau,,,,,,,,,,,19.9620094299316,,,,,,,,,,56.2057685852051,,,,,,,,,,,,,
Equatorial Guinea,,,,,35.6643409729004,,,,,,32.2876014709473,,,22.6640396118164,,31.9612598419189,,,30.4347801208496,33.5630912780762,37.1072616577148,37.4862518310547,40.1957206726074,,,40.7951393127441,,,,,,,,
Greece,,,93.9794769287109,,,,,,,,,,,,94.1504364013672,98.5516204833984,98.5520782470703,98.5488204956055,,,97.2528076171875,94.9769897460938,97.2846984863281,94.2697906494141,95.2877883911133,96.931999206543,98.2740707397461,97.7203063964844,97.0700378417969,97.976432800293,97.7479476928711,95.7826919555664,99.250862121582,
Grenada,,,,,,,,,,91.470588684082,,,89.0980377197266,102.321716308594,,104.940528869629,,103.747528076172,112.246963500977,119.958419799805,108.553329467773,,,97.3840713500977,,,92.3076934814453,,106.326301574707,,,82.2797927856445,,
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,,,,,,,42.2867889404297,,,46.1320991516113,49.9357414245605,52.0127410888672,56.1217498779297,,63.293270111084,67.4253768920898,70.9924392700195,71.8644790649414,74.8583984375,80.1953201293945,81.5471496582031,84.6152191162109,85.3049011230469,85.4220581054688,84.6549606323242,83.7878875732422,80.9499893188477,80.7756423950195,80.6576080322266,80.1565017700195,81.354606628418,87.5968399047852,87.2404479980469,87.4399795532227
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,,,95.1907501220703,96.8235168457031,,83.0659103393555,90.5088577270508,88.6511535644531,,96.8365325927734,100.399131774902,78.9218597412109,,69.582878112793,,97.6193084716797,99.1057586669922,99.3753509521484,98.9546585083008,103.070838928223,97.7519989013672,103.974739074707,104.591178894043,,,,,,,,,,,
High income,96.6353912353516,96.1178894042969,96.5542068481445,96.6334991455078,97.0327987670898,97.0804061889648,97.3102722167969,97.5457992553711,97.7881164550781,98.069206237793,97.7259826660156,98.8238906860352,98.3525238037109,98.2426223754883,98.1579132080078,97.8293685913086,97.8324127197266,98.0901031494141,98.2055511474609,98.4576034545898,98.7362823486328,98.6389312744141,99.3130493164062,98.2680282592773,98.0221710205078,98.2693710327148,97.7675170898438,98.0007705688477,97.2006072998047,99.5156707763672,98.9630889892578,98.7925262451172,97.7214736938477,97.9727630615234
"Hong Kong SAR, China",,,,,,,,,,,,,,103.472221374512,99.1698989868164,99.4168701171875,100.09114074707,98.0952377319336,95.0781326293945,94.3478317260742,100.798080444336,101.609756469727,102.190307617188,111.788383483887,101.184310913086,93.3045120239258,93.3778610229492,110.701751708984,92.4216003417969,96.4557800292969,103.871887207031,118.592437744141,98.8545532226562,
Honduras,,58.043628692627,67.3783569335938,69.6565017700195,71.3639373779297,67.1721496582031,72.1119232177734,72.2345123291016,66.9715194702148,,,,,79.3463516235352,,79.1599426269531,84.5582885742188,,83.7966613769531,85.2139282226562,88.3811874389648,89.1166076660156,88.1482772827148,81.3762283325195,77.076301574707,,79.1846389770508,80.4816970825195,,79.4087524414062,79.8690185546875,75.0942001342773,72.0158386230469,77.7480163574219
Heavily indebted poor countries (HIPC),35.0860214233398,35.9483108520508,35.2024612426758,36.3515510559082,35.4243812561035,35.481990814209,36.4633407592773,36.4749603271484,35.9002494812012,37.000919342041,37.2421607971191,39.4068412780762,41.1675796508789,42.903881072998,44.257251739502,46.986629486084,49.8315010070801,52.286979675293,56.3071899414062,60.2971115112305,61.1456909179688,60.9324493408203,62.2225685119629,62.134220123291,62.6847114562988,63.056640625,64.161491394043,64.9449081420898,65.9800109863281,66.2811813354492,67.2198028564453,68.3157577514648,67.2261505126953,67.1113891601562
Croatia,,,,,,79.8711700439453,85.0039825439453,87.478401184082,92.0889587402344,90.9213333129883,,101.785568237305,98.5482864379883,101.870849609375,,100.665733337402,99.4544296264648,100.016311645508,97.3801574707031,97.0023574829102,97.269889831543,97.6550369262695,97.6864318847656,97.4907073974609,97.2108535766602,101.765228271484,97.9357528686523,98.2679672241211,101.385292053223,99.7285766601562,100.807861328125,97.8029403686523,100.016296386719,
Haiti,,,,,,,,49.1967010498047,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,92.2012786865234,,,,,,,94.9004135131836,99.33984375,97.6618194580078,98.6530532836914,96.8905029296875,97.8937683105469,97.9729232788086,99.2405776977539,96.688606262207,99.1709518432617,97.140998840332,99.926872253418,98.5040512084961,98.953727722168,97.110221862793,97.7053909301758,97.8251113891602,98.3560409545898,98.5247116088867,97.1097106933594,99.6636428833008,98.8534622192383,93.1781463623047,92.9049606323242,93.4152603149414,97.5486221313477,
IBRD only,82.4421463012695,81.3957977294922,80.4550628662109,80.7532501220703,80.1661911010742,82.9046020507812,81.7520904541016,82.1620025634766,82.8861770629883,83.5460891723633,84.7981872558594,87.9829483032227,88.335823059082,89.7360534667969,90.9726104736328,92.0913467407227,92.4161605834961,94.9896697998047,98.4380187988281,99.1002578735352,98.4187316894531,97.3630828857422,97.2242889404297,97.8616561889648,97.0581970214844,96.3971405029297,97.3255996704102,96.7598114013672,96.3420028686523,96.2168197631836,96.3994216918945,97.4163208007812,102.12621307373,95.308952331543
IDA & IBRD total,74.0390319824219,73.3931884765625,72.6551132202148,73.0410308837891,72.6297607421875,74.5117492675781,73.8145904541016,74.1116561889648,74.7447662353516,75.4130935668945,76.2648468017578,78.7529907226562,79.2466278076172,79.9844284057617,80.8073883056641,82.0174789428711,82.5935134887695,84.2158203125,86.549560546875,87.8148803710938,87.5914764404297,86.8670120239258,87.2681274414062,87.4051208496094,87.0547332763672,86.7154388427734,87.5771102905273,87.3771896362305,87.4076309204102,87.3925628662109,87.5847396850586,88.3212127685547,90.9577484130859,86.5362319946289
IDA total,47.9138793945312,48.5680084228516,48.5782814025879,49.2551612854004,49.2527503967285,49.6313896179199,50.1898307800293,50.2914085388184,50.4787712097168,51.3455696105957,51.9409790039062,53.1820907592773,54.190559387207,55.2563514709473,56.0675315856934,58.3329696655273,60.2231216430664,60.3765182495117,61.0895195007324,64.2231597900391,65.569709777832,66.0597076416016,67.6051788330078,67.3186874389648,68.1848373413086,68.8125076293945,69.7795333862305,70.6035385131836,71.6211090087891,71.9686126708984,72.275032043457,72.6418914794922,,
IDA blend,,,,,,,,,,63.0273513793945,63.3057518005371,63.4335403442383,62.9493293762207,62.6692390441895,62.5639610290527,63.5174903869629,65.1057281494141,63.2155914306641,61.3020782470703,62.8987312316895,64.4766998291016,63.5591506958008,65.0791091918945,65.244270324707,65.8183670043945,66.2246322631836,66.6299514770508,66.9893188476562,67.9296798706055,69.0628662109375,69.2226791381836,,,
Indonesia,,,,,,96.9420700073242,96.3574905395508,94.7054061889648,,,,96.9952163696289,98.8515014648438,100.714912414551,100.510559082031,100.761337280273,98.7523880004883,100.195686340332,99.4838409423828,101.538642883301,98.2856140136719,104.583457946777,110.772537231445,108.72053527832,106.442291259766,106.067832946777,107.52417755127,105.219253540039,103.938758850098,104.211196899414,102.370307922363,102.089614868164,101.527946472168,100.762992858887
IDA only,39.8793296813965,40.9673881530762,40.967601776123,41.9160804748535,41.8418807983398,42.3478507995605,43.2541618347168,43.4570693969727,43.8286018371582,45.2606887817383,46.0646705627441,47.8492202758789,49.6171607971191,51.4406204223633,52.7432594299316,55.6976013183594,57.7329597473145,58.9329605102539,60.9820098876953,64.8908996582031,66.1190719604492,67.3236999511719,68.8844223022461,68.3697509765625,69.3843994140625,70.1231079101562,71.3794403076172,72.4548873901367,73.5212478637695,73.4721374511719,73.8642578125,74.4431991577148,73.4152679443359,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,,63.1128883361816,,,,60.5212287902832,63.2111511230469,68.7779693603516,71.1930465698242,79.4077987670898,,,,,98.262451171875,99.8587799072266,,96.0148086547852,,98.6330413818359,100.402458190918,101.343055725098,100.531929016113,99.6020889282227,,97.2928695678711,99.0501480102539,99.6446990966797,,93.6491317749023
Not classified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,,,99.6202621459961,102.861747741699,103.648513793945,105.186576843262,,,98.5563125610352,97.6988983154297,96.4550399780273,94.9760665893555,95.0243911743164,95.333740234375,96.7871170043945,95.5477676391602,,,,,,,,99.517707824707,100.587059020996,99.315559387207,100.431343078613,99.4178924560547,97.204719543457,102.421546936035,99.8786697387695,99.205192565918,98.0181427001953,
"Iran, Islamic Rep.",80.8608474731445,84.286376953125,88.1600875854492,90.9516525268555,90.6412200927734,94.7074432373047,,93.9185028076172,,,92.3347702026367,94.624382019043,91.6623306274414,86.8864822387695,103.806282043457,115.477478027344,103.437278747559,102.265403747559,105.562309265137,107.22908782959,106.146430969238,104.619087219238,101.875770568848,,,98.8369903564453,98.0736770629883,95.7746734619141,,92.4114074707031,97.4245681762695,,,
Iraq,,,,55.3473014831543,,,,,,50.0989608764648,48.7077407836914,,,,60.9578018188477,,,53.2722396850586,,,,,,,,,,,,,,,,
Iceland,,,,,,,,,98.97802734375,98.5714263916016,99.5386962890625,98.5513763427734,98.6824188232422,98.6475067138672,98.5341262817383,98.7432708740234,98.633056640625,98.8753890991211,99.1635665893555,98.2782135009766,99.2388229370117,99.0023803710938,99.2070922851562,99.0295715332031,98.244758605957,99.2618103027344,99.8094329833984,98.8909378051758,98.4112091064453,99.6398010253906,98.147331237793,98.491828918457,99.2326278686523,
Israel,,,,,,,,,,,,,96.6890106201172,96.9427490234375,98.179069519043,94.7952880859375,94.8661422729492,96.6086120605469,93.7795028686523,99.745719909668,96.2973937988281,96.057746887207,99.3790130615234,95.9060897827148,95.2189483642578,99.5506134033203,94.9467163085938,99.7233581542969,95.2465209960938,94.4649810791016,99.2558517456055,95.2168426513672,95.1920471191406,
Italy,103.974647521973,101.520408630371,102.330406188965,,105.543586730957,101.342086791992,102.228698730469,101.29768371582,,101.003242492676,101.39183807373,101.413238525391,99.8673706054688,100.151611328125,102.566192626953,102.249183654785,101.877700805664,102.61515045166,105.560791015625,101.332000732422,101.231552124023,100.637916564941,98.949462890625,99.6321487426758,99.2400283813477,98.9582595825195,98.3386306762695,99.6137771606445,98.6625671386719,97.9685974121094,98.5968322753906,97.6851272583008,96.9419174194336,
Jamaica,95.476676940918,93.4983367919922,,88.6645889282227,,,,,,,83.6994323730469,79.887580871582,88.2512130737305,,82.8162689208984,,,84.1612319946289,,82.0478210449219,88.368293762207,88.0175094604492,105.140571594238,98.81298828125,93.4370422363281,90.770637512207,87.4463882446289,90.5855178833008,84.9745483398438,89.6082305908203,74.862678527832,,,80.1823196411133
Jordan,89.8780517578125,93.9301223754883,95.8501434326172,97.8165130615234,101.832801818848,,98.1959533691406,,,92.9776306152344,89.0031890869141,,85.5434875488281,88.8279113769531,89.9772491455078,94.8951416015625,94.4484710693359,97.1392288208008,94.9107666015625,,,85.2825164794922,,89.203971862793,94.4671478271484,,94.8538284301758,94.0446701049805,95.0934295654297,96.3266983032227,97.0451812744141,96.1706695556641,95.5061111450195,97.6425628662109
Japan,104.282127380371,105.491119384766,105.563278198242,,105.409591674805,,,,107.479202270508,104.634902954102,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,,,,,98.0030212402344,94.5665969848633,,,,,92.5784530639648,93.4849090576172,94.7328033447266,95.6309509277344,101.569236755371,101.239181518555,98.9472808837891,98.6941299438477,102.285461425781,99.8015670776367,101.353538513184,107.263404846191,102.429992675781,101.683074951172,102.34716796875,100.445777893066,98.8053665161133,99.815788269043,102.197532653809,98.5701675415039,100.097038269043,96.8356781005859,103.727104187012,105.608757019043
Kenya,,,,,,,,,,,,,,,84.3051528930664,86.5268478393555,,,,,,,,,99.8065185546875,102.034477233887,102.507286071777,,,,,,,
Kyrgyz Republic,,,,,,,,,,87.3742980957031,87.9374694824219,87.1970062255859,87.2783432006836,86.1999130249023,91.7661285400391,97.1279373168945,96.6972885131836,93.6884536743164,94.4751434326172,97.3147506713867,95.8242111206055,95.217658996582,94.4852447509766,96.0038070678711,97.8817596435547,102.424827575684,98.0748672485352,96.1550064086914,98.1222152709961,100.60376739502,100.377372741699,95.8569869995117,93.6548156738281,92.2908325195312
Cambodia,,,,,,,,13.3870801925659,28.0063495635986,37.4893417358398,,48.0406913757324,57.4707908630371,64.9735412597656,78.6943969726562,91.8041687011719,96.9684600830078,98.2570571899414,95.7085876464844,98.1406631469727,89.4502487182617,89.4998321533203,95.9368515014648,90.9454116821289,94.8967208862305,94.4543304443359,92.810791015625,91.6837692260742,91.3300476074219,96.0121536254883,99.224609375,98.9710464477539,93.7322311401367,92.6601943969727
Kiribati,105.269920349121,113.664596557617,101.366737365723,101.355926513672,,107.903060913086,117.55647277832,122.885566711426,,100.834106445312,90.1924819946289,111.39241027832,106.564750671387,106.643051147461,111.842109680176,109.375,104.680847167969,98.9229507446289,105.212509155273,,,,,,106.087738037109,94.0,102.096069335938,,,,94.5126419067383,98.2517471313477,102.849388122559,105.851409912109
St. Kitts and Nevis,,,106.126907348633,,,,,,,,106.086959838867,104.338386535645,106.950668334961,90.092170715332,112.705879211426,108.851669311523,,101.22248840332,93.9024429321289,107.26392364502,102.179176330566,113.285018920898,111.838790893555,117.473121643066,111.977722167969,116.61808013916,110.030403137207,,,,,130.06135559082,,
"Korea, Rep.",98.1909713745117,89.8290328979492,97.2919082641602,96.6879196166992,104.082527160645,108.182250976562,,100.389472961426,98.5364379882812,99.8924865722656,101.46826171875,99.7045364379883,95.2233810424805,100.668640136719,100.65869140625,98.8795623779297,98.8077926635742,100.307983398438,99.4192733764648,101.741523742676,101.787292480469,97.5890502929688,101.632278442383,104.387718200684,97.5733108520508,100.243797302246,103.490982055664,97.7335815429688,96.4279479980469,99.9123611450195,101.17008972168,98.4674987792969,95.6410064697266,
Kuwait,,,62.5970916748047,,82.7826385498047,78.9440536499023,90.2312088012695,85.7822875976562,,89.3310012817383,95.1898727416992,87.8868713378906,95.707160949707,103.734191894531,105.039596557617,111.934448242188,,109.52433013916,,,101.903877258301,101.613151550293,96.8556518554688,96.5239410400391,,,,,,,,,,
Latin America & Caribbean (excluding high income),86.5535583496094,86.8146591186523,89.2050399780273,89.1008987426758,88.417610168457,89.1287078857422,89.6499862670898,90.5192337036133,91.5453262329102,92.1227035522461,92.4189529418945,92.3656616210938,93.4858932495117,93.9548721313477,94.6843109130859,95.3630676269531,96.2408828735352,97.3339920043945,97.480842590332,97.941780090332,98.4946212768555,98.4365692138672,99.3183288574219,99.0997467041016,99.4013671875,97.9023132324219,97.6137771606445,96.9399719238281,95.9664306640625,95.7807769775391,96.2467498779297,96.6853485107422,96.4456100463867,96.6085433959961
Lao PDR,,,34.906421661377,37.8013191223145,40.9936904907227,,48.6978912353516,51.085750579834,56.4424896240234,61.8406600952148,61.2926788330078,62.3877601623535,64.0146102905273,64.3961334228516,65.5049667358398,69.1435394287109,71.6786575317383,74.6679763793945,77.0308380126953,78.1785888671875,81.8056488037109,86.4092407226562,90.7065124511719,96.5867767333984,99.1816635131836,99.8945388793945,98.5069885253906,100.142517089844,97.3039016723633,93.198600769043,90.2502365112305,90.620246887207,89.105339050293,90.4757995605469
Lebanon,,,,,,,,,69.9054489135742,,,,,,,,,,,,,,,,,,,,,,,,,69.677116394043
Liberia,,,,,,,,,,,,,,,,,57.5583686828613,,53.3350982666016,52.5697593688965,,57.9323844909668,,,52.7692184448242,,59.9497489929199,54.4417762756348,,,,59.6626853942871,59.3524589538574,
Libya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,107.671226501465,96.777717590332,,100.71272277832,,,,,,,,,111.281753540039,107.061637878418,105.454551696777,100.365631103516,108.155807495117,102.126373291016,99.8752288818359,97.2602691650391,93.5153579711914,95.9704513549805,97.0926284790039,96.0516891479492,97.7046737670898,,89.8894195556641,89.4354782104492,89.882942199707,91.0865936279297,95.8754196166992,,107.286666870117,89.6551666259766
Latin America & Caribbean,86.7392807006836,87.0996017456055,89.4147491455078,89.2747268676758,88.5983428955078,89.1858901977539,89.636962890625,90.4116897583008,91.3440399169922,91.8989562988281,92.2466583251953,92.2294616699219,93.5448379516602,93.8244018554688,94.5299835205078,95.2767868041992,96.2425689697266,97.3503875732422,97.3328323364258,97.739501953125,98.1039581298828,98.1638488769531,99.0941009521484,98.8760299682617,99.1889419555664,97.7455673217773,97.3012771606445,96.4760971069336,95.7966613769531,95.7654495239258,96.3762969970703,96.9974822998047,96.9775695800781,96.6441116333008
Least developed countries: UN classification,35.4412384033203,36.5053215026855,36.3245315551758,37.5836982727051,37.3754997253418,38.0276107788086,39.0667915344238,39.5195503234863,39.8379592895508,41.2161903381348,42.0851211547852,43.98046875,45.8087501525879,47.6045799255371,49.347240447998,52.2659187316895,54.4616088867188,55.8100700378418,57.9655303955078,62.1970481872559,63.2480506896973,64.3889312744141,65.8340911865234,66.7091369628906,67.9472427368164,68.5113296508789,69.949592590332,71.1017074584961,72.2276000976562,72.1244430541992,72.5380706787109,73.2835388183594,,
Low income,34.625171661377,35.1511116027832,34.9187812805176,35.4835090637207,34.4653015136719,34.5332107543945,35.3618316650391,35.1249885559082,35.0713005065918,35.3265190124512,36.1120681762695,37.8594284057617,39.337760925293,41.6206817626953,43.0027885437012,46.2260513305664,48.1602516174316,49.5374717712402,52.525390625,56.3498611450195,57.2126083374023,56.7220497131348,57.7954406738281,57.2267608642578,58.6895790100098,59.4333114624023,60.708080291748,61.5359497070312,62.5043601989746,63.0086784362793,63.6608505249023,64.7754898071289,63.9194488525391,63.0121803283691
Liechtenstein,,,,,,,,,,,,,,97.5369491577148,103.864730834961,101.843322753906,109.139778137207,103.196350097656,101.449279785156,96.8325805664062,106.635070800781,100.460830688477,98.9743576049805,,84.4559631347656,112.5,103.092781066895,84.7715682983398,111.170211791992,95.4545516967773,100.0,94.7089920043945,,
Sri Lanka,93.9416580200195,96.7539901733398,96.1730270385742,,,,,,98.6638412475586,,,103.125717163086,105.826469421387,100.688629150391,,97.0059432983398,97.4106674194336,95.2116012573242,91.6978988647461,91.3257827758789,96.5194320678711,95.8545608520508,94.8554306030273,95.4804534912109,95.0256271362305,94.7861785888672,95.7513809204102,97.0844039916992,,95.9360961914062,96.3230743408203,98.2793197631836,97.1533813476562,
Lower middle income,58.2245292663574,59.2366981506348,60.0853118896484,61.2258186340332,62.3340301513672,63.4557189941406,63.4434509277344,63.4108581542969,63.443000793457,63.8291702270508,65.6334686279297,69.1613235473633,70.2335433959961,74.1806106567383,76.0564193725586,78.3733062744141,80.7594909667969,82.3413772583008,83.8332901000977,85.5877532958984,85.4324798583984,85.0324096679688,86.6050415039062,87.0652694702148,88.2269515991211,88.7157592773438,88.7261810302734,88.6768798828125,88.4423294067383,88.3746566772461,89.2415771484375,89.4602813720703,95.4422836303711,86.9558029174805
Low & middle income,73.7872619628906,73.1444625854492,72.3823471069336,72.7775726318359,72.3887405395508,74.3062515258789,73.5923233032227,73.8839874267578,74.5384063720703,75.2130279541016,76.0781631469727,78.5754013061523,79.0696334838867,79.8364334106445,80.662956237793,81.881103515625,82.4427108764648,84.075813293457,86.4538269042969,87.7353820800781,87.5217514038086,86.7765426635742,87.1707382202148,87.3175506591797,86.9698791503906,86.6248321533203,87.5131378173828,87.3195495605469,87.3636093139648,87.3318862915039,87.5092697143555,88.2250289916992,90.8694381713867,86.4489593505859
Lesotho,70.8085098266602,71.7037124633789,73.4929122924805,72.8721237182617,74.8521728515625,77.0347671508789,72.6080780029297,71.2771301269531,71.1675491333008,68.3478927612305,66.799919128418,68.7708587646484,71.6834335327148,74.575813293457,78.4877014160156,75.347900390625,97.9061126708984,92.2036590576172,88.5574722290039,88.6577529907227,89.7247924804688,88.7606582641602,88.9312286376953,90.7783889770508,89.1511306762695,87.8156967163086,88.3686599731445,,,87.6429901123047,81.4566268920898,87.7769546508789,79.316032409668,75.7191162109375
Late-demographic dividend,,,,,,92.5816116333008,90.3170928955078,91.4330673217773,92.8354034423828,94.3213577270508,95.757568359375,97.6238327026367,96.7975997924805,95.7741165161133,95.1918334960938,94.4690628051758,94.1734085083008,96.6195983886719,101.533996582031,101.835807800293,101.358367919922,99.4925537109375,96.9277114868164,97.1661224365234,93.9179611206055,92.1258392333984,93.9112014770508,95.6936492919922,96.6914596557617,96.5188598632812,94.6184387207031,96.3642807006836,96.4863967895508,
Lithuania,,,,,,87.9155731201172,91.5549697875977,91.3478317260742,,94.9051666259766,101.794471740723,102.269371032715,102.437591552734,100.681869506836,102.537841796875,101.619346618652,102.728179931641,103.874008178711,98.3291931152344,97.9736175537109,99.4632797241211,97.7761535644531,100.548538208008,101.402122497559,100.86499786377,100.253807067871,100.626640319824,101.611137390137,103.450973510742,110.029922485352,108.439598083496,99.4484710693359,100.331886291504,
Luxembourg,,,,,,,,,,,,,,,,,,,,,89.5906829833984,84.543098449707,85.4717636108398,84.7518920898438,83.8280487060547,82.6281433105469,81.5573806762695,82.5550384521484,75.9135665893555,79.213996887207,79.2338104248047,79.0376968383789,78.0098571777344,
Latvia,,,,,,,,,,97.8280181884766,98.8465270996094,100.171989440918,99.3180618286133,99.7133483886719,103.557540893555,101.553329467773,102.725257873535,100.0,101.489807128906,99.0904006958008,100.304412841797,98.9833831787109,98.4945983886719,98.7562713623047,99.9205932617188,101.067176818848,97.9887924194336,99.0070037841797,99.1960220336914,98.6389007568359,98.9471664428711,98.020637512207,98.5237579345703,
"Macao SAR, China",101.53540802002,,101.623237609863,93.0386734008789,,,,,,91.91748046875,98.1333312988281,100.301132202148,104.552757263184,99.6689682006836,102.153846740723,94.7566604614258,97.1726226806641,90.8011016845703,92.2702178955078,91.5073471069336,97.2244567871094,97.8867263793945,99.6203079223633,98.684211730957,94.4736785888672,99.7058792114258,90.8421096801758,115.823532104492,100.571426391602,91.3600006103516,90.3846206665039,96.038459777832,93.7777786254883,92.1999969482422
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,40.1801605224609,37.3301086425781,36.8301200866699,37.5886001586914,38.0644989013672,39.8862800598145,42.0687408447266,44.1624794006348,46.1988906860352,48.8564186096191,52.053581237793,54.7589416503906,56.9703598022461,62.6240310668945,71.2673263549805,76.9296112060547,80.6806488037109,80.3764495849609,78.4561996459961,76.7551498413086,80.4302825927734,85.4813919067383,94.5477905273438,93.8393478393555,94.8375625610352,94.7405624389648,93.5055084228516,91.69384765625,91.8396530151367,94.5314865112305,97.1926498413086,99.9011917114258,102.356292724609,105.734428405762
Monaco,,120.3125,119.696968078613,,,,,,,,,,,,,,,,,,,,,,,,162.043792724609,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,109.702301025391,106.488296508789,106.206176757812,106.795669555664,101.095443725586,99.7059173583984,104.061859130859,,,
Madagascar,34.6869812011719,33.7608909606934,30.6049900054932,31.8837394714355,29.679630279541,28.3106002807617,29.752799987793,,29.5909595489502,32.8090400695801,35.5633888244629,35.1886787414551,35.1538505554199,38.8538284301758,44.6912002563477,55.7362899780273,54.5367393493652,58.7707786560059,65.5713729858398,73.1989288330078,70.5915069580078,71.6953277587891,70.3428802490234,69.6865539550781,69.7999649047852,69.9765090942383,68.4594421386719,67.7796020507812,65.8189315795898,63.3281059265137,61.7512245178223,65.6064453125,61.9772529602051,63.2506561279297
Maldives,,,,,,,,118.501983642578,,,,,,,,133.54133605957,124.791831970215,,107.213500976562,108.303031921387,100.608779907227,101.049423217773,94.088493347168,87.8597793579102,93.5287399291992,91.9249877929688,95.571533203125,92.9592971801758,95.9162292480469,94.8936157226562,,,101.471817016602,98.1563034057617
